Subject,Nativeness,Narrative,Reference,Referent_Name,Discourse,GTR1,Previous_Mention_Score,Saliency_Score,Competition_Score,Accessibility
25,0,5,18,Trap,Introduction,Noun CL,0,0,-2,-2
25,0,5,19,Tom,Maintenance,Person agreement verb,2,1,0,3
25,0,6,1,Jerry,Introduction,Bare noun,1,0,0,1
25,0,6,2,Jerry,Maintenance,Plain verb,3,1,0,4
25,0,6,3,Jerry,Maintenance,Constructed action,3,1,0,4
25,0,6,4,Tom,Introduction,Bare noun,1,0,-1,0
25,0,6,5,Sword,Introduction,Bare noun,0,0,-2,-2
25,0,6,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
25,0,6,7,Tom,Re-introduction,Bare noun,2,1,-2,1
25,0,6,8,Sword,Re-introduction,Bare noun,2,1,-2,1
25,0,6,9,Tom,Maintenance,Person agreement verb,2,1,0,3
25,0,6,10,Tom,Maintenance,Constructed action,3,1,0,4
25,0,6,11,Toilet,Introduction,Bare noun,0,0,-2,-2
25,0,6,12,Tom,Maintenance,Plain verb,2,1,0,3
25,0,6,13,Tom,Maintenance,Constructed action,3,2,0,5
25,0,6,14,Tom,Maintenance,Constructed action,3,2,0,5
25,0,6,15,Tom,Maintenance,Bare noun,3,2,0,5
25,0,6,16,Jerry,Re-introduction,Bare noun,2,0,-2,0
25,0,2,1,White cat,Introduction,Bare noun,0,0,0,0
25,0,2,2,White cat,Maintenance,Bare noun,3,1,0,4
25,0,2,3,Tom,Introduction,Bare noun,1,0,-1,0
25,0,2,4,White cat,Re-introduction,Bare noun,2,1,-1,2
25,0,2,5,Tom,Re-introduction,Pronoun,2,1,-1,2
25,0,2,6,Fish,Introduction,Bare noun,0,0,-2,-2
25,0,2,7,White cat,Re-introduction,Bare noun,2,1,-2,1
25,0,2,8,Bird,Introduction,Bare noun,0,0,-2,-2
25,0,2,9,Tom,Re-introduction,Constructed action,2,1,-2,1
25,0,2,10,White cat,Re-introduction,Bare noun,2,1,-2,1
25,0,2,11,Tom,Re-introduction,Bare noun,2,1,-2,1
25,0,3,1,Stairs,Introduction,Bare noun,0,0,0,0
25,0,3,2,Carpet,Introduction,Bare noun,0,0,-1,-1
25,0,3,3,Carpet,Maintenance,Whole entity CL,3,1,0,4
25,0,3,4,Jerry,Introduction,Bare noun,0,0,-2,-2
25,0,3,5,Tom,Introduction,Bare noun,1,0,-2,-1
25,0,3,6,Tom,Maintenance,Constructed action,3,1,0,4
25,0,3,7,Piano,Introduction,Noun CL,0,0,-2,-2
25,0,3,8,Tom,Re-introduction,Constructed action,2,1,-2,1
25,0,3,9,Jerry,Re-introduction,Bare noun,2,0,-2,0
25,0,3,10,Jerry,Maintenance,Body part CL,3,1,0,4
25,0,3,11,Tom,Re-introduction,Bare noun,2,1,-2,1
25,0,3,12,Piano,Re-introduction,Person agreement verb,2,0,-2,0
25,0,3,13,Tom,Maintenance,Whole entity CL,2,1,0,3
25,0,3,14,Tom,Maintenance,Plain verb,3,1,0,4
25,0,3,15,Tom,Maintenance,Whole entity CL,3,2,0,5
25,0,4,1,Jerry,Introduction,Noun Point,1,0,0,1
25,0,4,2,Toy girl,Introduction,Noun Point,0,0,-1,-1
25,0,4,3,Jerry,Re-introduction,Bare noun,2,1,-1,2
25,0,4,4,Toy house,Introduction,Bare noun,0,0,-2,-2
25,0,4,5,Jerry,Maintenance,Constructed action,2,1,0,3
25,0,4,6,Toy girl,Re-introduction,Whole entity CL,2,1,-2,1
25,0,4,7,Jerry,Re-introduction,Constructed action,2,1,-2,1
25,0,4,8,Tom,Introduction,Bare noun,1,0,-2,-1
25,0,4,9,Tom,Maintenance,Constructed action,3,1,0,4
25,0,4,10,Tom,Maintenance,Whole entity CL,3,1,0,4
25,0,4,11,Tom,Maintenance,Bare noun,3,2,0,5
25,0,8,1,Tom,Introduction,Bare noun,1,0,0,1
25,0,8,2,Jerry,Introduction,Bare noun,1,0,-1,0
25,0,8,3,Tom,Re-introduction,Bare noun,2,1,-1,2
25,0,8,4,Jerry,Re-introduction,Constructed action,2,1,-1,2
25,0,8,5,Hammer,Introduction,Bare noun,0,0,-2,-2
25,0,8,6,Tom,Re-introduction,Plain verb,2,1,-2,1
25,0,8,7,Tom,Maintenance,Person agreement verb,3,1,0,4
25,0,8,8,Jerry,Re-introduction,Constructed action,2,1,-2,1
25,0,8,9,Thermometer,Introduction,Bare noun,0,0,-2,-2
25,0,8,10,Jerry,Re-introduction,Person agreement verb,2,1,-2,1
25,0,8,11,Jerry,Maintenance,Point noun,3,1,0,4
25,0,8,12,Lighter,Introduction,Bare noun,0,0,-2,-2
25,0,8,13,Jerry,Maintenance,Plain verb,2,1,0,3
25,0,9,1,Tom,Introduction,Bare noun,1,0,0,1
25,0,9,2,Jerry,Introduction,Bare noun,1,0,-1,0
25,0,9,3,Jerry,Maintenance,Body part CL,3,1,0,4
25,0,9,4,Tom,Re-introduction,Bare noun,2,1,-1,2
25,0,9,5,Hat,Introduction,SASS - Static,0,0,-2,-2
25,0,9,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
25,0,9,7,Jerry,Maintenance,Constructed action,3,1,0,4
25,0,9,8,Needle,Introduction,Bare noun,0,0,-2,-2
25,0,9,9,Jerry,Re-introduction,Constructed action,2,1,-2,1
25,0,9,10,Tom,Re-introduction,Bare noun,2,0,-2,0
25,0,9,11,Jerry,Re-introduction,Constructed action,2,1,-2,1
25,0,9,12,Tom,Re-introduction,Bare noun,2,1,-2,1
25,0,9,13,Jerry,Re-introduction,Bare noun,2,1,-2,1
25,0,9,14,Jerry,Maintenance,Constructed action,3,1,0,4
25,0,9,15,Tom,Re-introduction,Constructed action,2,1,-2,1
25,0,7,1,White cat,Introduction,Bare noun,0,0,0,0
25,0,7,2,Black cat,Introduction,Bare noun,0,0,-1,-1
25,0,7,3,Tom,Introduction,Bare noun,1,0,-2,-1
25,0,7,4,Tom,Maintenance,Constructed action,3,1,0,4
25,0,7,5,Tom,Maintenance,Constructed action,3,1,0,4
25,0,7,6,Black cat,Re-introduction,Whole entity CL,2,1,-2,1
25,0,7,7,Tom,Re-introduction,Person agreement verb,2,2,-2,2
25,0,7,8,Black cat,Re-introduction,Whole entity CL,2,1,-2,1
25,0,7,9,Tom,Re-introduction,Body part CL,2,1,-2,1
25,0,7,10,Black cat,Re-introduction,Constructed action,2,1,-2,1
25,0,7,11,Black cat,Maintenance,Body part CL,3,1,0,4
25,0,7,12,White cat,Re-introduction,Bare noun,2,0,-2,0
25,0,7,13,White cat,Maintenance,Body part CL,3,1,0,4
27,1,1,1,Tom,Introduction,Fingerspelled noun,0,0,0,0
27,1,1,2,Jerry,Introduction,Fingerspelled noun,0,0,-1,-1
27,1,1,3,Jerry,Maintenance,Whole entity CL,3,1,0,4
27,1,1,4,Jerry,Maintenance,Bare noun,3,1,0,4
27,1,1,5,Tom,Re-introduction,Bare noun,2,1,-1,2
27,1,1,6,Jerry,Re-introduction,Bare noun,2,2,-1,3
27,1,1,7,Tom,Re-introduction,Point noun,2,1,-1,2
27,1,1,8,Tom,Maintenance,Plain verb,3,1,0,4
27,1,1,9,Tom,Maintenance,Constructed action,3,2,0,5
27,1,1,10,Tom,Maintenance,Plain verb,3,2,0,5
27,1,1,11,Tom,Maintenance,Plain verb,3,2,0,5
27,1,1,12,Jerry,Re-introduction,Bare noun,2,0,-1,1
27,1,1,13,Jerry,Maintenance,Plain verb,3,1,0,4
27,1,1,14,Tom,Re-introduction,Bare noun,2,1,-1,2
27,1,1,15,Tom,Maintenance,Constructed action,3,1,0,4
27,1,1,16,Tom,Maintenance,Body part CL,3,1,0,4
27,1,10,1,Tom,Introduction,Fingerspelled noun,1,0,0,1
27,1,10,2,Jerry,Introduction,Fingerspelled noun,1,0,-1,0
27,1,10,3,Nest,Introduction,Bare noun,0,0,-2,-2
27,1,10,4,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,10,5,Tom,Maintenance,Constructed action,3,1,0,4
27,1,10,6,Tom,Maintenance,Constructed action,3,1,0,4
27,1,10,7,Tom,Maintenance,Constructed action,3,2,0,5
27,1,10,8,Jerry,Re-introduction,Bare noun,2,0,-2,0
27,1,10,9,Tom,Re-introduction,Bare noun,2,2,-2,2
27,1,10,10,Tom,Maintenance,Plain verb,3,2,0,5
27,1,10,11,Jerry,Re-introduction,Bare noun,2,1,-2,1
27,1,10,12,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,10,13,Tom,Maintenance,Constructed action,3,2,0,5
27,1,10,14,Tom,Maintenance,Person agreement verb,3,2,0,5
27,1,10,15,Tom,Maintenance,Constructed action,3,2,0,5
27,1,5,1,Tom,Introduction,Fingerspelled noun,1,0,0,1
27,1,5,2,Tom,Maintenance,Plain verb,3,1,0,4
27,1,5,3,Tom,Maintenance,Constructed action,3,1,0,4
27,1,5,4,Tom,Maintenance,Constructed action,3,2,0,5
27,1,5,5,Soap,Introduction,Bare noun,0,0,-1,-1
27,1,5,6,Tom,Re-introduction,Bare noun,2,2,-1,3
27,1,5,7,Tom,Maintenance,Plain verb,3,2,0,5
27,1,5,8,Jerry,Introduction,Bare noun,1,0,-2,-1
27,1,5,9,Jerry,Maintenance,Plain verb,3,1,0,4
27,1,5,10,Jerry,Maintenance,Whole entity CL,3,1,0,4
27,1,5,11,Rope,Introduction,Bare noun,0,0,-2,-2
27,1,5,12,Tom,Re-introduction,Fingerspelled noun,2,0,-2,0
27,1,5,13,Tom,Maintenance,Constructed action,3,1,0,4
27,1,5,14,Tom,Maintenance,Constructed action,3,1,0,4
27,1,5,15,Trap,Introduction,Noun CL,0,0,-2,-2
27,1,5,16,Tom,Maintenance,Person agreement verb,2,2,0,4
27,1,6,1,Jerry,Introduction,Fingerspelled noun,1,0,0,1
27,1,6,2,Tom,Introduction,Bare noun,1,0,-1,0
27,1,6,3,Tom,Maintenance,Constructed action,3,1,0,4
27,1,6,4,Tom,Maintenance,Constructed action,3,1,0,4
27,1,6,5,Jerry,Re-introduction,Bare noun,2,1,-1,2
27,1,6,6,Jerry,Maintenance,Person agreement verb,3,1,0,4
27,1,6,7,Tom,Re-introduction,Bare noun,2,1,-1,2
27,1,6,8,Tom,Maintenance,Plain verb,3,1,0,4
27,1,6,9,Tom,Maintenance,Constructed action,3,1,0,4
27,1,6,10,Tom,Maintenance,Constructed action,3,2,0,5
27,1,6,11,Tom,Maintenance,Plain verb,3,2,0,5
27,1,6,12,Tom,Maintenance,Plain verb,3,2,0,5
27,1,2,1,White cat,Introduction,Bare noun,0,0,0,0
27,1,2,2,Tom,Introduction,Fingerspelled noun,1,0,-1,0
27,1,2,3,Tom,Maintenance,Constructed action,3,1,0,4
27,1,2,4,White cat,Re-introduction,Bare noun,2,1,-1,2
27,1,2,5,Fish,Introduction,Bare noun,0,0,-2,-2
27,1,2,6,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,2,7,White cat,Re-introduction,Bare noun,2,1,-2,1
27,1,2,8,Bird,Introduction,Bare noun,0,0,-2,-2
27,1,2,9,Tom,Re-introduction,Constructed action,2,1,-2,1
27,1,2,10,White cat,Re-introduction,Bare noun,2,1,-2,1
27,1,2,11,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,2,12,Tom,Maintenance,Constructed action,3,1,0,4
27,1,2,13,Tom,Maintenance,Body part CL,3,2,0,5
27,1,3,1,Stairs,Introduction,Bare noun,0,0,0,0
27,1,3,2,Carpet,Introduction,Bare noun,0,0,-1,-1
27,1,3,3,Tom,Introduction,Fingerspelled noun,1,0,-2,-1
27,1,3,4,Jerry,Introduction,Fingerspelled noun,0,0,-2,-2
27,1,3,5,Tom,Re-introduction,Constructed action,2,1,-2,1
27,1,3,6,Piano,Introduction,Noun CL,0,0,-2,-2
27,1,3,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
27,1,3,8,Jerry,Maintenance,Body part CL,3,1,0,4
27,1,3,9,Piano,Re-introduction,Point noun,2,1,-2,1
27,1,3,10,Tom,Re-introduction,Bare noun,2,0,-2,0
27,1,3,11,Tom,Maintenance,Constructed action,3,1,0,4
27,1,3,12,Wall,Introduction,Bare noun,0,0,-2,-2
27,1,3,13,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,3,14,Tom,Maintenance,Whole entity CL,3,2,0,5
27,1,4,1,Jerry,Introduction,Fingerspelled noun,1,0,0,1
27,1,4,2,Toy girl,Introduction,Bare noun,0,0,-1,-1
27,1,4,3,Toy girl,Maintenance,Whole entity CL,3,1,0,4
27,1,4,4,Toy girl,Maintenance,Plain verb,3,1,0,4
27,1,4,5,Toy girl,Maintenance,Whole entity CL,3,2,0,5
27,1,4,6,Jerry,Re-introduction,Bare noun,2,0,-1,1
27,1,4,7,Toy girl,Re-introduction,Bare noun,2,2,-1,3
27,1,4,8,Tom,Introduction,Fingerspelled noun,1,0,-2,-1
27,1,4,9,Tom,Maintenance,Constructed action,3,1,0,4
27,1,4,10,Mirror,Introduction,Bare noun,0,0,-2,-2
27,1,4,11,Tom,Maintenance,Constructed action,2,1,0,3
27,1,8,1,Tom,Introduction,Fingerspelled noun,1,0,0,1
27,1,8,2,Jerry,Introduction,Fingerspelled noun,1,0,-1,0
27,1,8,3,Hammer,Introduction,Fingerspelled noun,0,0,-2,-2
27,1,8,4,Jerry,Maintenance,Constructed action,2,1,0,3
27,1,8,5,Tom,Re-introduction,Constructed action,2,1,-2,1
27,1,8,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
27,1,8,7,Thermometer,Introduction,Bare noun,0,0,-2,-2
27,1,8,8,Jerry,Maintenance,Person agreement verb,2,1,0,3
27,1,8,9,Jerry,Maintenance,Constructed action,3,1,0,4
27,1,8,10,Jerry,Maintenance,Plain verb,3,2,0,5
27,1,8,11,Tom,Re-introduction,Bare noun,2,0,-2,0
27,1,9,1,Tom,Introduction,Fingerspelled noun,1,0,0,1
27,1,9,2,Jerry,Introduction,Fingerspelled noun,1,0,-1,0
27,1,9,3,Jerry,Maintenance,Constructed action,3,1,0,4
27,1,9,4,Tom,Re-introduction,Bare noun,2,1,-1,2
27,1,9,5,Jerry,Re-introduction,Bare noun,2,1,-1,2
27,1,9,6,Jerry,Maintenance,Plain verb,3,2,0,5
27,1,9,7,Hat,Introduction,Bare noun,0,0,-2,-2
27,1,9,8,Needle,Introduction,Bare noun,0,0,-2,-2
27,1,9,9,Jerry,Re-introduction,Constructed action,2,1,-2,1
27,1,9,10,Jerry,Maintenance,Constructed action,3,1,0,4
27,1,9,11,Tom,Re-introduction,Bare noun,2,0,-2,0
27,1,9,12,Couch,Introduction,Bare noun,0,0,-2,-2
27,1,9,13,Jerry,Re-introduction,Constructed action,2,1,-2,1
27,1,9,14,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,7,1,White cat,Introduction,Bare noun,0,0,0,0
27,1,7,2,Tom,Introduction,Bare noun,1,0,-1,0
27,1,7,3,Black cat,Introduction,Bare noun,0,0,-2,-2
27,1,7,4,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,7,5,Tom,Maintenance,Person agreement verb,3,1,0,4
27,1,7,6,Black cat,Re-introduction,Bare noun,2,1,-2,1
27,1,7,7,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,7,8,Tom,Maintenance,Person agreement verb,3,2,0,5
27,1,7,9,Black cat,Re-introduction,Bare noun,2,1,-2,1
27,1,7,10,Black cat,Maintenance,Plain verb,3,1,0,4
27,1,7,11,Tom,Re-introduction,Bare noun,2,1,-2,1
27,1,7,12,Tom,Maintenance,Constructed action,3,1,0,4
27,1,7,13,Tom,Maintenance,Plain verb,3,1,0,4
30,1,1,1,Jerry,Introduction,Bare noun,0,0,0,0
30,1,1,2,Tom,Introduction,Bare noun,0,0,-1,-1
30,1,1,3,Tunnel,Introduction,Bare noun,0,0,-2,-2
30,1,1,4,Tom,Maintenance,Constructed action,2,1,0,3
30,1,1,5,Tom,Maintenance,Whole entity CL,3,1,0,4
30,1,1,6,Tom,Maintenance,Whole entity CL,3,2,0,5
30,1,1,7,Tom,Maintenance,SASS - Tracing,3,2,0,5
30,1,1,8,Tom,Maintenance,Constructed action,3,2,0,5
30,1,10,1,Jerry,Introduction,Bare noun,1,0,0,1
30,1,10,2,Tom,Introduction,Noun CL,1,0,-1,0
30,1,10,3,Tom,Re-introduction,Pronoun,3,1,-1,3
30,1,10,4,Tom,Maintenance,Constructed action,3,1,0,4
30,1,10,5,Jerry,Re-introduction,Pronoun,2,1,-1,2
30,1,10,6,Tom,Re-introduction,Bare noun,2,2,-1,3
30,1,10,7,Jerry,Re-introduction,Constructed action,2,1,-1,2
30,1,10,8,Tom,Re-introduction,Constructed action,2,1,-1,2
30,1,10,9,Tom,Maintenance,Person agreement verb,3,1,0,4
30,1,10,10,Tom,Maintenance,Person agreement verb,3,2,0,5
30,1,10,11,Tom,Maintenance,Plain verb,3,2,0,5
30,1,5,1,Rope,Introduction,SASS - Tracing,0,0,0,0
30,1,5,2,Jerry,Introduction,Bare noun,1,0,-1,0
30,1,5,3,Tom,Introduction,Point noun,1,0,-2,-1
30,1,5,4,Tom,Maintenance,Constructed action,3,1,0,4
30,1,5,5,Soap,Introduction,Bare noun,0,0,-2,-2
30,1,5,6,Jerry,Re-introduction,Person agreement verb,2,1,-2,1
30,1,5,7,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,5,8,Jerry,Re-introduction,Pronoun,2,1,-2,1
30,1,5,9,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,5,10,Tom,Maintenance,Whole entity CL,3,1,0,4
30,1,5,11,Tom,Maintenance,Constructed action,3,2,0,5
30,1,5,12,Trap,Introduction,Bare noun,0,0,-2,-2
30,1,5,13,Tom,Maintenance,Constructed action,2,2,0,4
30,1,6,1,Jerry,Introduction,Bare noun,1,0,0,1
30,1,6,2,Tom,Introduction,Noun CL,1,0,-1,0
30,1,6,3,Sword,Introduction,Bare noun,0,0,-2,-2
30,1,6,4,Tom,Maintenance,Constructed action,2,1,0,3
30,1,6,5,Tom,Maintenance,Constructed action,3,1,0,4
30,1,6,6,Jerry,Re-introduction,Bare noun,2,0,-2,0
30,1,6,7,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,6,8,Jerry,Re-introduction,Constructed action,2,1,-2,1
30,1,6,9,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,6,10,Tom,Maintenance,Constructed action,3,1,0,4
30,1,6,11,Tom,Maintenance,Constructed action,3,2,0,5
30,1,6,12,Tom,Maintenance,Constructed action,3,2,0,5
30,1,6,13,Tom,Maintenance,Body part CL,3,2,0,5
30,1,6,14,Tom,Maintenance,Plain verb,3,2,0,5
30,1,2,1,White cat,Introduction,Bare noun,0,0,0,0
30,1,2,2,White cat,Maintenance,Constructed action,3,1,0,4
30,1,2,3,Tom,Introduction,Point noun,1,0,-1,0
30,1,2,4,Tom,Maintenance,Constructed action,3,1,0,4
30,1,2,5,Tom,Maintenance,Constructed action,3,1,0,4
30,1,2,6,White cat,Re-introduction,Point noun,2,1,-1,2
30,1,2,7,Fish,Introduction,Bare noun,0,0,-2,-2
30,1,2,8,Tom,Re-introduction,Constructed action,2,1,-2,1
30,1,2,9,White cat,Re-introduction,Bare noun,2,1,-2,1
30,1,2,10,Bird,Introduction,Bare noun,0,0,-2,-2
30,1,2,11,Tom,Re-introduction,Constructed action,2,1,-2,1
30,1,2,12,White cat,Re-introduction,Bare noun,2,1,-2,1
30,1,2,13,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,2,14,Tom,Maintenance,Constructed action,3,1,0,4
30,1,3,1,Stairs,Introduction,Bare noun,0,0,0,0
30,1,3,2,Tom,Introduction,Point noun,1,0,-1,0
30,1,3,3,Jerry,Introduction,Bare noun,0,0,-2,-2
30,1,3,4,Carpet,Introduction,Bare noun,0,0,-2,-2
30,1,3,5,Tom,Maintenance,Constructed action,2,1,0,3
30,1,3,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
30,1,3,7,Tom,Maintenance,Constructed action,2,1,0,3
30,1,3,8,Piano,Introduction,Bare noun,0,0,-2,-2
30,1,3,9,Jerry,Re-introduction,Point noun,2,1,-2,1
30,1,3,10,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,3,11,Tom,Re-introduction,Point noun,2,1,-2,1
30,1,3,12,Tom,Maintenance,Constructed action,3,1,0,4
30,1,3,13,Tom,Maintenance,Whole entity CL,3,1,0,4
30,1,3,14,Tom,Maintenance,Plain verb,3,2,0,5
30,1,3,16,Tom,Maintenance,Plain verb,3,2,0,5
30,1,3,17,Tom,Maintenance,SASS - Tracing,3,2,0,5
30,1,4,1,Jerry,Introduction,Point noun,1,0,0,1
30,1,4,2,Toy girl,Introduction,Bare noun,0,0,-1,-1
30,1,4,3,Toy girl,Maintenance,Plain verb,3,1,0,4
30,1,4,4,Toy girl,Maintenance,Whole entity CL,3,1,0,4
30,1,4,5,Jerry,Re-introduction,Point noun,2,1,-1,2
30,1,4,6,Toy girl,Re-introduction,Noun CL,2,2,-1,3
30,1,4,7,Toy house,Introduction,Bare noun,0,0,-2,-2
30,1,4,8,Tom,Introduction,Point noun,1,0,-2,-1
30,1,4,9,Tom,Maintenance,Constructed action,3,1,0,4
30,1,4,10,Tom,Maintenance,Plain verb,3,1,0,4
30,1,4,11,Toy girl,Re-introduction,Bare noun,2,0,-2,0
30,1,4,12,Tom,Re-introduction,Point noun,2,2,-2,2
30,1,4,13,Tom,Maintenance,Constructed action,3,2,0,5
30,1,4,14,Tom,Maintenance,Plain verb,3,2,0,5
30,1,4,15,Tom,Maintenance,Constructed action,3,2,0,5
30,1,4,16,Mirror,Introduction,Bare noun,0,0,-2,-2
30,1,4,17,Tom,Maintenance,Constructed action,2,2,0,4
30,1,4,18,Tom,Maintenance,Constructed action,3,2,0,5
30,1,8,1,Tom,Introduction,Noun Point,1,0,0,1
30,1,8,2,Jerry,Introduction,Point noun,1,0,-1,0
30,1,8,3,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,8,4,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,8,5,Hammer,Introduction,Bare noun,0,0,-2,-2
30,1,8,6,Jerry,Maintenance,Constructed action,2,2,0,4
30,1,8,7,Tom,Re-introduction,Bare noun,2,0,-2,0
30,1,8,8,Thermometer,Introduction,Point noun,0,0,-2,-2
30,1,8,9,Thermometer,Maintenance,Person agreement verb,3,1,0,4
30,1,8,10,Jerry,Re-introduction,Point noun,2,1,-2,1
30,1,8,11,Jerry,Maintenance,Plain verb,3,1,0,4
30,1,8,12,Jerry,Maintenance,Plain verb,3,1,0,4
30,1,8,13,Jerry,Maintenance,Plain verb,3,2,0,5
30,1,9,1,Jerry,Introduction,Bare noun,1,0,0,1
30,1,9,2,Tom,Introduction,Bare noun,1,0,-1,0
30,1,9,3,Jerry,Re-introduction,Bare noun,2,1,-1,2
30,1,9,4,Tom,Re-introduction,Point noun,2,1,-1,2
30,1,9,5,Jerry,Re-introduction,Bare noun,2,1,-1,2
30,1,9,6,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,9,7,Hat,Introduction,SASS - Static,0,0,-2,-2
30,1,9,8,Needle,Introduction,Bare noun,0,0,-2,-2
30,1,9,9,Jerry,Maintenance,Constructed action,2,1,0,3
30,1,9,10,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,9,11,Tom,Re-introduction,Bare noun,2,0,-2,0
30,1,9,12,Tom,Maintenance,Body part CL,3,1,0,4
30,1,9,13,Jerry,Re-introduction,Bare noun,2,1,-2,1
30,1,9,14,Jerry,Maintenance,Constructed action,3,1,0,4
30,1,9,15,Tom,Re-introduction,Constructed action,2,1,-2,1
30,1,7,1,White cat,Introduction,Bare noun,0,0,0,0
30,1,7,2,White cat,Maintenance,Constructed action,3,1,0,4
30,1,7,3,Tom,Introduction,Bare noun,1,0,-1,0
30,1,7,4,Black cat,Introduction,Bare noun,0,0,-2,-2
30,1,7,5,Black cat,Maintenance,Whole entity CL,3,1,0,4
30,1,7,6,Black cat,Maintenance,Whole entity CL,3,1,0,4
30,1,7,7,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,7,8,Black cat,Re-introduction,Bare noun,2,2,-2,2
30,1,7,9,White cat,Re-introduction,Bare noun,2,0,-2,0
30,1,7,10,Tom,Re-introduction,Body part CL,2,1,-2,1
30,1,7,11,Tom,Maintenance,Person agreement verb,3,1,0,4
30,1,7,12,Tom,Maintenance,Body part CL,3,1,0,4
30,1,7,13,Tom,Maintenance,Person agreement verb,3,2,0,5
30,1,7,14,Black cat,Re-introduction,Bare noun,2,0,-2,0
30,1,7,15,Black cat,Maintenance,Plain verb,3,1,0,4
30,1,7,16,Black cat,Maintenance,Constructed action,3,1,0,4
30,1,7,17,Tom,Re-introduction,Bare noun,2,1,-2,1
30,1,7,18,Tom,Maintenance,Person agreement verb,3,1,0,4
30,1,7,19,Tom,Maintenance,Constructed action,3,1,0,4
30,1,7,20,Tom,Maintenance,Plain verb,3,2,0,5
34,1,1,1,Tom,Introduction,Bare noun,0,0,0,0
34,1,1,2,Tom,Maintenance,Constructed action,3,1,0,4
34,1,1,3,Tom,Maintenance,Constructed action,3,1,0,4
34,1,1,4,Jerry,Introduction,Bare noun,0,0,-1,-1
34,1,1,5,Tom,Re-introduction,Constructed action,2,2,-1,3
34,1,1,6,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,7,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,8,Tom,Maintenance,Whole entity CL,3,2,0,5
34,1,1,9,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,10,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,11,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,12,Tom,Maintenance,Constructed action,3,2,0,5
34,1,1,13,Tom,Maintenance,Constructed action,3,2,0,5
34,1,10,1,Tom,Introduction,Constructed action,1,0,0,1
34,1,10,2,Jerry,Introduction,Constructed action,1,0,-1,0
34,1,10,3,Tom,Re-introduction,Constructed action,2,1,-1,2
34,1,10,4,Jerry,Re-introduction,Constructed action,2,1,-1,2
34,1,10,5,Tom,Re-introduction,Constructed action,2,1,-1,2
34,1,10,6,Jerry,Re-introduction,Constructed action,2,1,-1,2
34,1,10,7,Tom,Re-introduction,Constructed action,2,1,-1,2
34,1,10,8,Tom,Maintenance,Constructed action,3,1,0,4
34,1,10,9,Tom,Maintenance,Constructed action,3,2,0,5
34,1,5,1,Tom,Introduction,Constructed action,1,0,0,1
34,1,5,2,Tom,Maintenance,Constructed action,3,1,0,4
34,1,5,3,Jerry,Introduction,Person agreement verb,1,0,-1,0
34,1,5,4,Jerry,Maintenance,Person agreement verb,3,1,0,4
34,1,5,5,Tom,Re-introduction,Constructed action,2,1,-1,2
34,1,5,6,Tom,Maintenance,Constructed action,3,1,0,4
34,1,5,7,Tom,Maintenance,Constructed action,3,1,0,4
34,1,5,8,Tom,Maintenance,Person agreement verb,3,2,0,5
34,1,5,9,Tom,Maintenance,Constructed action,3,2,0,5
34,1,6,1,Tom,Introduction,Constructed action,1,0,0,1
34,1,6,2,Jerry,Introduction,Constructed action,1,0,-1,0
34,1,6,3,Tom,Re-introduction,Constructed action,2,1,-1,2
34,1,6,4,Tom,Maintenance,Constructed action,3,1,0,4
34,1,6,5,Tom,Maintenance,Constructed action,3,2,0,5
34,1,6,6,Tom,Maintenance,Constructed action,3,2,0,5
34,1,6,7,Tom,Maintenance,Constructed action,3,2,0,5
34,1,6,8,Window,Introduction,Bare noun,0,0,-2,-2
34,1,6,9,Tom,Maintenance,Constructed action,2,2,0,4
34,1,6,10,Tom,Maintenance,Constructed action,3,2,0,5
34,1,6,11,Jerry,Re-introduction,Constructed action,2,0,-2,0
34,1,2,1,Tom,Introduction,Bare noun,1,0,0,1
